Incident ID,State,City Or County,Address,# Killed,# Injured,Date,Year,Latitude,Longitude
1666945,Wisconsin,Milwaukee,2800 block of N 12th St,5,0,April 27, 2020,43.038902,-87.906471
1629488,Wisconsin,Milwaukee,3939 W Highland Blvd,6,0,February 26, 2020,43.038902,-87.906471
1804511,Georgia,Hampton,1577 Glynn Ct,1,3,September 23, 2020,37.034946,-76.360123
1802862,Minnesota,Minneapolis,200 W Broadway Ave,0,5,September 23, 2020,44.986656,-93.258133
1778435,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,August 28, 2020,44.986656,-93.258133
1712876,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,June 22, 2020,44.986656,-93.258133
1712898,Minnesota,Minneapolis,627 W Broadway,0,4,June 22, 2020,44.986656,-93.258133
1711410,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,June 21, 2020,44.986656,-93.258133
1704879,Minnesota,Minneapolis,328 W Broadway Ave,1,6,June 14, 2020,44.986656,-93.258133
1800514,Connecticut,Stamford,Ursula Pl and Dale St,1,3,September 20, 2020,41.053429,-73.538734
1800026,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,September 19, 2020,42.88023,-78.878738
1779981,New York,Buffalo,500 block of Fillmore Ave,1,4,August 30, 2020,42.88023,-78.878738
1711747,New York,Buffalo,W Ferry St and Niagara St,0,4,June 21, 2020,42.88023,-78.878738
1799307,New York,Rochester,278 Pennsylvania Ave,2,14,September 19, 2020,44.016369,-92.475395
1775249,New York,Rochester,70 block of Flower St,0,4,August 25, 2020,44.016369,-92.475395
1765890,New York,Rochester,501 Thurston Rd,0,5,August 15, 2020,44.016369,-92.475395
1731349,New York,Rochester,485 N Clinton Ave,0,6,July 11, 2020,44.016369,-92.475395
1800192,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,September 19, 2020,40.914745,-74.162827
1728683,New Jersey,Paterson,Harrison St and Carroll St,4,3,July 7, 2020,40.914745,-74.162827
1722839,New Jersey,Paterson,N Main St and Jefferson St,1,4,July 2, 2020,40.914745,-74.162827
1692513,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,May 30, 2020,40.914745,-74.162827
1799160,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,September 18, 2020,34.746483,-92.289597
1786806,Arkansas,Little Rock,400 President Clinton Ave,0,4,September 5, 2020,34.746483,-92.289597
1785593,Arkansas,Little Rock,19 Nandina Cir,0,4,September 3, 2020,34.746483,-92.289597
1794138,Tennessee,Manchester,I-24 and McMinnville Hwy,3,3,September 13, 2020,43.008663,-71.454391
1793826,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,September 13, 2020,42.963795,-85.670006
1786829,Colorado,Commerce City,6700 block of Birch St,0,4,September 6, 2020,39.813019,-104.93351
1746417,Colorado,Commerce City,6300 block of Ivanhoe St,1,3,July 26, 2020,39.813019,-104.93351
1787286,Missouri,Kansas City,3999 Swope Pkwy,0,6,September 6, 2020,39.106667,-94.676392
1698306,Missouri,Kansas City,E 18th St and Vine St,1,4,June 6, 2020,39.106667,-94.676392
1631040,Missouri,Kansas City,510 Westport Rd,1,4,February 29, 2020,39.106667,-94.676392
1600787,Missouri,Kansas City,4802 Noland Rd,2,15,January 19, 2020,39.106667,-94.676392
1787006,Louisiana,New Iberia,1752 Center St,0,5,September 6, 2020,30.005417,-91.818665
1785713,Florida,Williston,Co Rd 318 and US-27 Alt,0,6,September 5, 2020,48.146969,-103.617973
1805455,South Carolina,Anderson,R St and Chase Ave,1,3,September 3, 2020,34.503441,-82.650131
1784141,Georgia,Albany,1400 block of E Residence Ave,1,3,September 2, 2020,44.636513,-123.105927
1758774,New York,Albany,First St and Quail St,1,3,August 8, 2020,44.636513,-123.105927
1708889,New York,Albany,8 Albany St,0,7,June 18, 2020,44.636513,-123.105927
1673633,Georgia,Albany,1900 block of Meadow Dr,1,3,May 6, 2020,44.636513,-123.105927
1783928,California,Oakland,Kerwin Ave and 105th Ave,0,4,September 2, 2020,37.804363,-122.271111
1757380,California,Oakland,4500 block of Fairfax Ave,1,3,August 6, 2020,37.804363,-122.271111
1722142,California,Oakland,MacArthur Fwy and 106th Ave,0,4,July 1, 2020,37.804363,-122.271111
1782962,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,August 31, 2020,30.455,-84.253334
1780301,Kentucky,Lexington,545 N Upper St,0,7,August 30, 2020,38.047989,-84.50164
1765658,Kentucky,Lexington,1000 block of Newtown Ct,1,3,August 16, 2020,38.047989,-84.50164
1780228,Nevada,Las Vegas,777 E Twain Ave,2,2,August 29, 2020,36.114647,-115.172813
1778542,Pennsylvania,Chester,2900 block of W 2nd St,1,3,August 28, 2020,34.704929,-81.210251
1637520,Pennsylvania,Chester,200 block of Broomall Street,2,2,March 10, 2020,34.704929,-81.210251
1779023,Texas,Dallas,2600 block of Elm St,1,4,August 28, 2020,32.779167,-96.808891
1746674,Texas,Dallas,525 S Riverfront Blvd,0,4,July 25, 2020,32.779167,-96.808891
1695998,Texas,Dallas,7460 S Westmoreland Rd,1,3,June 2, 2020,32.779167,-96.808891
1777607,Oregon,Portland,10500 block of NE Halsey St,1,3,August 27, 2020,45.523064,-122.676483
1777180,Michigan,Pontiac,252 Carriage Circle Dr,3,1,August 26, 2020,42.638924,-83.291046
1776189,Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,August 25, 2020,36.850769,-76.285873
1643157,Virginia,Norfolk,800 block of Lincoln St,0,4,March 20, 2020,36.850769,-76.285873
1774138,Florida,West Palm Beach,1000 block of 18th St,0,4,August 24, 2020,26.709723,-80.064163
1773996,Virginia,Richmond,2300 block of Bethel St,1,4,August 24, 2020,37.54129,-77.434769
1740533,Virginia,Richmond,6850 Forest Hill Ave,1,4,July 20, 2020,37.54129,-77.434769
1702276,Virginia,Richmond,800 block of N 1st St,0,4,June 11, 2020,37.54129,-77.434769
1772623,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,August 23, 2020,34.2244,-92.019211
1772934,Colorado,Pueblo,2000 block of Longhorn Point,0,6,August 23, 2020,38.276463,-104.604607
1772438,Illinois,Champaign,100 block of Kenwood Rd,0,4,August 23, 2020,40.116421,-88.243385
1768683,Ohio,Cleveland,Dove Ave and E 102nd St,0,5,August 17, 2020,35.159519,-84.87661
1690524,Ohio,Cleveland,12800 Euclid Ave,1,3,May 27, 2020,35.159519,-84.87661
1686015,Ohio,Cleveland,11921 Miles Ave,1,3,May 22, 2020,35.159519,-84.87661
1635750,Ohio,Cleveland,3804 E 93rd St,1,18,March 7, 2020,35.159519,-84.87661
1585746,Ohio,Cleveland,1437 St Clair Ave NE,0,4,January 1, 2020,35.159519,-84.87661
1767402,Texas,Dayton,County Rd 4901,3,2,August 17, 2020,39.758949,-84.191605
1762997,Ohio,Dayton,2049 Catalpa Dr,1,3,August 12, 2020,39.758949,-84.191605
1721572,Ohio,Dayton,3500 block of Stanford Pl,0,4,June 30, 2020,39.758949,-84.191605
1766380,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,August 16, 2020,39.742043,-104.991531
1759873,Colorado,Denver,1400 block of W Byers Pl,0,9,August 9, 2020,39.742043,-104.991531
1751949,Colorado,Denver,3000 block of W Virginia Ave,1,4,August 1, 2020,39.742043,-104.991531
1746430,Colorado,Denver,East 33rd Ave and Hudson St,2,3,July 25, 2020,39.742043,-104.991531
1697541,Colorado,Denver,4900 block of Wheeling St,0,4,June 5, 2020,39.742043,-104.991531
1765336,Michigan,Belleville,24914 Martinsville Rd,4,0,August 15, 2020,38.526684,-89.991074
1765705,Connecticut,New Haven,Rosette St and Hurlburt St,1,5,August 15, 2020,41.308273,-72.927887
1761557,California,Torrance,22904 Lockness Ave,0,5,August 11, 2020,33.840763,-118.345413
1759425,Kentucky,Paducah,900 block of Boyd St,1,4,August 8, 2020,37.086678,-88.60405
1759439,Massachusetts,Brockton,124 Laureston St,0,5,August 8, 2020,42.083431,-71.018379
1755566,Wisconsin,Madison,333 S Rosa Rd,0,4,August 4, 2020,43.073051,-89.40123
1739413,Florida,Madison,SW Louisiana Terrace,0,4,July 17, 2020,43.073051,-89.40123
1754613,California,Beverly Hills,13200 Mulholland Dr,1,4,August 4, 2020,34.07362,-118.400352
1754672,Connecticut,Hartford,818 Windsor St,1,5,August 4, 2020,41.76371,-72.685097
1622406,Connecticut,Hartford,451 Franklin Ave,1,5,February 16, 2020,41.76371,-72.685097
1752790,Alabama,Montgomery,1100 block of Eastern Blvd,0,4,August 1, 2020,32.361668,-86.279167
1677566,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,May 11, 2020,32.361668,-86.279167
1750548,Florida,Miami Gardens,16701 NW 42 Ave,0,5,July 30, 2020,25.942122,-80.26992
1749281,Delaware,Wilmington,1100 block of Beech St,2,2,July 28, 2020,39.739071,-75.539787
1732321,Delaware,Wilmington,600 block of N Pine St,0,5,July 11, 2020,39.739071,-75.539787
1748134,Washington,Federal Way,2410 S 312th St,1,3,July 27, 2020,47.322323,-122.312622
1746441,Michigan,Flint,4462 Corunna Rd,1,3,July 26, 2020,43.016193,-83.705521
1746582,Michigan,Flint,4813 Clio Rd,0,6,July 25, 2020,43.016193,-83.705521
1687097,Michigan,Flint,4100 block of Minerva St,1,3,May 23, 2020,43.016193,-83.705521
1746282,Kentucky,Louisville,I-64,1,3,July 26, 2020,38.328732,-85.764771
1734064,Kentucky,Louisville,1200 block of W Hill St,1,3,July 13, 2020,38.328732,-85.764771
1704862,Kentucky,Louisville,531 Franklin St,1,4,June 14, 2020,38.328732,-85.764771
1691221,Kentucky,Louisville,601 W Jefferson St,0,7,May 28, 2020,38.328732,-85.764771
1651742,Kentucky,Louisville,1000 block of Cecil Ave,0,4,April 3, 2020,38.328732,-85.764771
1743168,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,July 23, 2020,38.257778,-122.054169
1743488,Virginia,Petersburg,Wesley St,0,4,July 23, 2020,37.227928,-77.401924
1743108,Michigan,Warren,28200 block of Lawson St,0,4,July 22, 2020,42.491943,-83.023888
1739571,Nebraska,Omaha,28th St and T Ave,0,8,July 19, 2020,41.25716,-95.995102
1739434,Illinois,Peoria,NE Water St and Hamilton Blvd,0,13,July 19, 2020,33.580944,-112.237068
1718463,Illinois,Peoria,1400 block of SW Jefferson St,0,4,June 27, 2020,33.580944,-112.237068
1739097,Ohio,Columbus,E 6th Ave and Summit St,0,4,July 17, 2020,32.492222,-84.940277
1713668,Ohio,Columbus,1910 Fountainview Ct,1,4,June 22, 2020,32.492222,-84.940277
1671289,Ohio,Columbus,300 block of S Ashburton Rd,0,4,May 3, 2020,32.492222,-84.940277
1735470,North Carolina,Durham,200 Block of S Benjamine St,0,8,July 14, 2020,35.994034,-78.898621
1734058,Washington,Kent,23201 Pacific Hwy South,0,6,July 13, 2020,47.380932,-122.23484
1732485,Louisiana,Baton Rouge,4718 Plank Rd,1,7,July 12, 2020,30.471165,-91.147385
1724887,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,July 4, 2020,30.471165,-91.147385
1676515,Louisiana,Baton Rouge,2944 Plank Rd,0,5,May 10, 2020,30.471165,-91.147385
1732688,Michigan,Lansing,3029 BeauJardin Dr,0,5,July 12, 2020,42.732536,-84.555534
1732365,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,July 12, 2020,26.122438,-80.137314
1727743,Virginia,Alexandria,7900 block of Janna Lee Ave,0,5,July 7, 2020,38.82045,-77.050552
1725802,Iowa,Davenport,1000 block of W 3rd St,1,3,July 5, 2020,41.543056,-90.590836
1721964,Iowa,Davenport,1400 block of Pershing Ave,0,5,June 30, 2020,41.543056,-90.590836
1725108,South Carolina,Greenville,1701 White Horse Rd,2,8,July 5, 2020,35.612659,-77.366356
1727515,Mississippi,Greenville,Union St,0,4,July 5, 2020,35.612659,-77.366356
1726770,Arkansas,Helena,1317 Perry St,1,3,July 5, 2020,46.595806,-112.027031
1725946,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,July 5, 2020,38.951561,-92.328636
1725327,Maryland,Cambridge,700 block of Weaver Ave,0,4,July 5, 2020,42.373611,-71.110558
1729506,Louisiana,Lake Charles,1600 block of Moss St,0,4,July 1, 2020,30.212942,-93.21891
1705050,Louisiana,Lake Charles,3945 US-90,0,4,June 14, 2020,30.212942,-93.21891
1687999,Louisiana,Lake Charles,6780 US-90,0,6,May 25, 2020,30.212942,-93.21891
1720655,South Dakota,Sioux Falls,902 N Prairie Ave,1,3,June 29, 2020,43.536388,-96.731667
1719668,Alabama,Akron,Co Rd 21,0,7,June 28, 2020,41.081757,-81.511452
1717828,Colorado,Aurora,698 Peoria St,0,5,June 26, 2020,41.763889,-88.290001
1594173,Colorado,Aurora,17158 E Adriatic Place,0,5,January 11, 2020,41.763889,-88.290001
1718292,California,Fresno,Pico Ave,0,4,June 26, 2020,36.746841,-119.772591
1715231,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,June 23, 2020,26.616756,-80.068451
1712342,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,June 22, 2020,35.227085,-80.843124
1687108,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,May 23, 2020,35.227085,-80.843124
1711626,Texas,Austin,500 block of E 7th St,0,5,June 21, 2020,30.266666,-97.73333
1711690,Alabama,Auburn,600 block of Railroad Ave,0,4,June 21, 2020,42.933334,-76.566666
1713493,Texas,Corpus Christi,5802 Everhart Rd,1,3,June 21, 2020,27.800583,-97.396378
1711285,New York,Syracuse,Marcellus St and Wyoming St,1,8,June 20, 2020,43.088947,-76.15448
1710680,New Jersey,Jersey City,Union St and Ocean Ave,1,4,June 20, 2020,40.719074,-74.050552
1711397,Kansas,Wichita,3741 N Rock Rd,0,5,June 20, 2020,37.697948,-97.314835
1705440,California,Hesperia,8100 block of Julie Ct,0,5,June 13, 2020,34.426388,-117.30088
1701714,California,Paso Robles,900 Park St,2,4,June 10, 2020,35.640556,-120.680008
1701491,California,Vallejo,100 block of Cynthia Ave,2,3,June 9, 2020,38.104088,-122.256638
1695586,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,June 2, 2020,42.722702,-87.784225
1693340,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,May 31, 2020,30.36742,-89.092819
1692102,Virginia,Portsmouth,500 block of Edwards St,0,5,May 29, 2020,36.835426,-76.298271
1686747,Florida,Daytona Beach,13 S Atlantic Ave,0,6,May 23, 2020,29.218103,-81.031723
1683653,Illinois,Decatur,300 block of West Leafland Ave,0,5,May 19, 2020,34.603817,-86.985039
1682322,California,Bakersfield,901 W Columbus St,0,5,May 18, 2020,35.393528,-119.043732
1656873,California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,April 11, 2020,35.393528,-119.043732
1681602,South Carolina,Charleston,23 Cannon St,0,4,May 17, 2020,38.349819,-81.632622
1686369,Florida,Gainesville,2305 SE Hawthorne Rd,0,5,May 15, 2020,29.651634,-82.324829
1680027,New Mexico,Albuquerque,820 Louisiana SE,0,5,May 14, 2020,35.106766,-106.629181
1639542,New Mexico,Albuquerque,620 block of Arno SE,1,3,March 14, 2020,35.106766,-106.629181
1635570,New Mexico,Albuquerque,1700 block of Rayo Del Sol Dr SW,0,4,March 7, 2020,35.106766,-106.629181
1676746,Texas,Katy,18000 block of Bonners Park Cir,0,6,May 10, 2020,29.785786,-95.824394
1665735,Indiana,Fort Wayne,3233 Diplomat Dr,0,4,April 24, 2020,41.093842,-85.139236
1661537,Maryland,Hyattsville,7500 block of Courtney Pl,2,2,April 18, 2020,38.955944,-76.945534
1661218,Massachusetts,Springfield,College St,1,4,April 17, 2020,39.799999,-89.650002
1640317,Missouri,Springfield,3264 E Battlefield Rd,5,2,March 15, 2020,39.799999,-89.650002
1656265,Michigan,Muskegon,800 block of Oak St,0,4,April 10, 2020,43.224194,-86.235809
1653012,South Carolina,Lancaster,Mahaffey Line Dr,1,4,April 5, 2020,34.686787,-118.15416
1652073,Texas,Lubbock,2107 49th St,2,2,April 4, 2020,33.576698,-101.855072
1652328,Florida,Hialeah,W 69th St and 24th Ave,1,4,April 4, 2020,25.857595,-80.278107
1631831,Colorado,Brighton,Starr Ln and County Rd 2,0,5,February 29, 2020,39.039055,-90.140678
1622962,Florida,Pensacola,517 W Gadsden St,1,4,February 16, 2020,30.433283,-87.240372
1619064,Delaware,Dover,200 block of W Reed St,1,4,February 10, 2020,39.161079,-75.525681
1588308,Florida,Ocala,800 block of NW 6th Ter,1,3,January 4, 2020,29.187199,-82.140091
1585394,West Virginia,Huntington,1113 4th Ave,0,7,January 1, 2020,38.413651,-82.446732
